_c0,ts,open,high,low,close,volume,ts_readable,ma_50_raw,ma_50,prev_close,prev_ma50,buy_signal
2627,1735847220000,206.97,207.06,206.93,207.03,720.426,2025-01-03 01:17:00,207.15220000000005,207.15220000000005,206.96,207.13940000000002,0
2628,1735847280000,207.03,207.21,206.99,207.17,892.19,2025-01-03 01:18:00,207.16820000000004,207.16820000000004,207.03,207.15220000000005,1
2629,1735847340000,207.17,207.28,206.97,207.01,638.066,2025-01-03 01:19:00,207.17960000000005,207.17960000000005,207.17,207.16820000000004,0
2630,1735847400000,207.01,207.06,206.85,206.89,953.782,2025-01-03 01:20:00,207.18900000000002,207.18900000000002,207.01,207.17960000000005,0
2631,1735847460000,206.88,206.95,206.84,206.93,427.835,2025-01-03 01:21:00,207.203,207.203,206.89,207.18900000000002,0
2632,1735847520000,206.93,207.06,206.93,207.02,647.095,2025-01-03 01:22:00,207.21659999999997,207.21659999999997,206.93,207.203,0
2633,1735847580000,207.02,207.05,206.87,206.9,464.831,2025-01-03 01:23:00,207.2258,207.2258,207.02,207.21659999999997,0
2634,1735847640000,206.9,207.03,206.86,207.03,1018.371,2025-01-03 01:24:00,207.235,207.235,206.9,207.2258,0
2635,1735847700000,207.03,207.03,206.9,206.94,308.521,2025-01-03 01:25:00,207.24020000000002,207.24020000000002,207.03,207.235,0
2636,1735847760000,206.93,206.94,206.58,206.63,684.66,2025-01-03 01:26:00,207.2324,207.2324,206.94,207.24020000000002,0
2637,1735847820000,206.64,206.64,206.32,206.53,1627.185,2025-01-03 01:27:00,207.22220000000002,207.22220000000002,206.63,207.2324,0
2638,1735847880000,206.54,206.55,206.46,206.55,528.547,2025-01-03 01:28:00,207.2114,207.2114,206.53,207.22220000000002,0
2639,1735847940000,206.55,206.69,206.55,206.69,525.212,2025-01-03 01:29:00,207.2038,207.2038,206.55,207.2114,0
2640,1735848000000,206.69,206.84,206.68,206.8,1246.584,2025-01-03 01:30:00,207.1984,207.1984,206.69,207.2038,0
2641,1735848060000,206.79,206.83,206.77,206.79,621.815,2025-01-03 01:31:00,207.19280000000006,207.19280000000006,206.8,207.1984,0
2642,1735848120000,206.78,207.05,206.78,206.99,2499.671,2025-01-03 01:32:00,207.18980000000002,207.18980000000002,206.79,207.19280000000006,0
2643,1735848180000,206.99,207.35,206.99,207.11,1495.256,2025-01-03 01:33:00,207.19080000000005,207.19080000000005,206.99,207.18980000000002,0
2644,1735848240000,207.11,207.32,207.08,207.29,331.353,2025-01-03 01:34:00,207.19480000000004,207.19480000000004,207.11,207.19080000000005,1
2645,1735848300000,207.29,207.29,207.06,207.07,875.411,2025-01-03 01:35:00,207.19280000000003,207.19280000000003,207.29,207.19480000000004,0
2646,1735848360000,207.07,207.14,206.99,206.99,462.986,2025-01-03 01:36:00,207.18600000000004,207.18600000000004,207.07,207.19280000000003,0
2647,1735848420000,206.99,207.14,206.93,207.09,641.701,2025-01-03 01:37:00,207.18120000000002,207.18120000000002,206.99,207.18600000000004,0
2648,1735848480000,207.08,207.25,207.02,207.23,454.867,2025-01-03 01:38:00,207.1758,207.1758,207.09,207.18120000000002,1
2649,1735848540000,207.23,207.27,207.14,207.16,175.407,2025-01-03 01:39:00,207.1708,207.1708,207.23,207.1758,0
2650,1735848600000,207.16,207.28,207.08,207.26,642.303,2025-01-03 01:40:00,207.1656,207.1656,207.16,207.1708,1
2651,1735848660000,207.26,207.26,207.12,207.21,361.878,2025-01-03 01:41:00,207.16240000000002,207.16240000000002,207.26,207.1656,0
2652,1735848720000,207.21,207.29,207.2,207.24,774.385,2025-01-03 01:42:00,207.1566,207.1566,207.21,207.16240000000002,0
2653,1735848780000,207.24,207.28,207.21,207.28,256.738,2025-01-03 01:43:00,207.14719999999997,207.14719999999997,207.24,207.1566,0
2654,1735848840000,207.28,207.31,207.21,207.3,763.853,2025-01-03 01:44:00,207.13819999999993,207.13819999999993,207.28,207.14719999999997,0
2655,1735848900000,207.29,207.34,207.23,207.28,889.543,2025-01-03 01:45:00,207.129,207.129,207.3,207.13819999999993,0
2656,1735848960000,207.28,207.34,207.27,207.31,337.497,2025-01-03 01:46:00,207.12159999999997,207.12159999999997,207.28,207.129,0
2657,1735849020000,207.3,207.34,207.24,207.34,309.752,2025-01-03 01:47:00,207.11539999999994,207.11539999999994,207.31,207.12159999999997,0
2658,1735849080000,207.34,207.79,207.34,207.79,4607.42,2025-01-03 01:48:00,207.11719999999997,207.11719999999997,207.34,207.11539999999994,0
2659,1735849140000,207.79,207.89,207.73,207.75,1494.934,2025-01-03 01:49:00,207.11719999999997,207.11719999999997,207.79,207.11719999999997,0
2660,1735849200000,207.74,207.88,207.74,207.84,489.084,2025-01-03 01:50:00,207.12339999999998,207.12339999999998,207.75,207.11719999999997,0
2661,1735849260000,207.83,207.96,207.78,207.86,1518.399,2025-01-03 01:51:00,207.13099999999997,207.13099999999997,207.84,207.12339999999998,0
2662,1735849320000,207.86,207.98,207.86,207.91,748.919,2025-01-03 01:52:00,207.143,207.143,207.86,207.13099999999997,0
2663,1735849380000,207.91,207.92,207.78,207.8,1522.867,2025-01-03 01:53:00,207.15359999999998,207.15359999999998,207.91,207.143,0
2664,1735849440000,207.8,207.9,207.8,207.88,284.207,2025-01-03 01:54:00,207.16939999999994,207.16939999999994,207.8,207.15359999999998,0
2665,1735849500000,207.89,207.97,207.83,207.89,314.439,2025-01-03 01:55:00,207.19179999999997,207.19179999999997,207.88,207.16939999999994,0
2666,1735849560000,207.89,207.97,207.85,207.91,295.416,2025-01-03 01:56:00,207.20899999999995,207.20899999999995,207.89,207.19179999999997,0
2667,1735849620000,207.92,207.94,207.79,207.86,823.361,2025-01-03 01:57:00,207.22619999999995,207.22619999999995,207.91,207.20899999999995,0
2668,1735849680000,207.86,207.92,207.84,207.89,373.458,2025-01-03 01:58:00,207.24079999999995,207.24079999999995,207.86,207.22619999999995,0
2669,1735849740000,207.89,207.89,207.75,207.75,907.655,2025-01-03 01:59:00,207.25419999999994,207.25419999999994,207.89,207.24079999999995,0
2670,1735849800000,207.75,207.83,207.63,207.71,806.132,2025-01-03 02:00:00,207.2627999999999,207.2627999999999,207.75,207.25419999999994,0
2671,1735849860000,207.72,207.99,207.71,207.99,1454.273,2025-01-03 02:01:00,207.27859999999993,207.27859999999993,207.71,207.2627999999999,0
2672,1735849920000,207.98,208.0,207.85,207.88,706.238,2025-01-03 02:02:00,207.2891999999999,207.2891999999999,207.99,207.27859999999993,0
2673,1735849980000,207.88,207.89,207.72,207.88,586.325,2025-01-03 02:03:00,207.3027999999999,207.3027999999999,207.88,207.2891999999999,0
2674,1735850040000,207.88,207.97,207.78,207.9,1161.588,2025-01-03 02:04:00,207.31479999999993,207.31479999999993,207.88,207.3027999999999,0
2675,1735850100000,207.91,207.91,207.62,207.64,639.814,2025-01-03 02:05:00,207.32299999999992,207.32299999999992,207.9,207.31479999999993,0
2676,1735850160000,207.65,207.72,207.47,207.48,730.89,2025-01-03 02:06:00,207.33339999999993,207.33339999999993,207.64,207.32299999999992,0
2677,1735850220000,207.48,207.51,207.32,207.36,727.179,2025-01-03 02:07:00,207.33999999999992,207.33999999999992,207.48,207.33339999999993,0
2678,1735850280000,207.36,207.39,207.27,207.37,735.595,2025-01-03 02:08:00,207.34399999999994,207.34399999999994,207.36,207.33999999999992,0
2679,1735850340000,207.38,207.38,207.27,207.28,960.038,2025-01-03 02:09:00,207.34939999999997,207.34939999999997,207.37,207.34399999999994,0
2680,1735850400000,207.29,207.63,207.28,207.63,1230.985,2025-01-03 02:10:00,207.36419999999995,207.36419999999995,207.28,207.34939999999997,1
2681,1735850460000,207.62,207.67,207.52,207.6,1437.648,2025-01-03 02:11:00,207.37759999999997,207.37759999999997,207.63,207.36419999999995,0
2682,1735850520000,207.6,207.74,207.58,207.74,741.022,2025-01-03 02:12:00,207.39199999999997,207.39199999999997,207.6,207.37759999999997,0
2683,1735850580000,207.74,207.79,207.55,207.56,475.354,2025-01-03 02:13:00,207.40519999999998,207.40519999999998,207.74,207.39199999999997,0
2684,1735850640000,207.56,207.62,207.49,207.49,717.621,2025-01-03 02:14:00,207.4144,207.4144,207.56,207.40519999999998,0
2685,1735850700000,207.49,207.55,207.41,207.54,403.63,2025-01-03 02:15:00,207.42640000000003,207.42640000000003,207.49,207.4144,0
2686,1735850760000,207.54,207.79,207.52,207.6,650.393,2025-01-03 02:16:00,207.44580000000005,207.44580000000005,207.54,207.42640000000003,0
2687,1735850820000,207.6,207.68,207.5,207.64,450.029,2025-01-03 02:17:00,207.468,207.468,207.6,207.44580000000005,0
2688,1735850880000,207.64,207.79,207.62,207.62,476.957,2025-01-03 02:18:00,207.48940000000002,207.48940000000002,207.64,207.468,0
2689,1735850940000,207.63,207.72,207.63,207.67,827.154,2025-01-03 02:19:00,207.50900000000001,207.50900000000001,207.62,207.48940000000002,0
2690,1735851000000,207.68,207.77,207.6,207.62,400.581,2025-01-03 02:20:00,207.52540000000002,207.52540000000002,207.67,207.50900000000001,0
2691,1735851060000,207.61,207.78,207.59,207.59,955.313,2025-01-03 02:21:00,207.54140000000004,207.54140000000004,207.62,207.52540000000002,0
2692,1735851120000,207.58,207.58,207.33,207.35,940.116,2025-01-03 02:22:00,207.54860000000008,207.54860000000008,207.59,207.54140000000004,0
2693,1735851180000,207.35,207.36,207.26,207.35,425.276,2025-01-03 02:23:00,207.55340000000007,207.55340000000007,207.35,207.54860000000008,0
2694,1735851240000,207.35,207.44,207.19,207.19,556.626,2025-01-03 02:24:00,207.55140000000006,207.55140000000006,207.35,207.55340000000007,0
2695,1735851300000,207.18,207.18,206.83,207.08,1207.134,2025-01-03 02:25:00,207.55160000000006,207.55160000000006,207.19,207.55140000000006,0
2696,1735851360000,207.08,207.15,206.95,206.97,595.107,2025-01-03 02:26:00,207.55120000000002,207.55120000000002,207.08,207.55160000000006,0
2697,1735851420000,206.98,207.08,206.97,207.05,361.401,2025-01-03 02:27:00,207.5504,207.5504,206.97,207.55120000000002,0
2698,1735851480000,207.05,207.06,206.88,206.89,240.504,2025-01-03 02:28:00,207.5436,207.5436,207.05,207.5504,0
2699,1735851540000,206.88,206.96,206.76,206.82,701.927,2025-01-03 02:29:00,207.5368,207.5368,206.89,207.5436,0
2700,1735851600000,206.83,206.97,206.75,206.89,466.469,2025-01-03 02:30:00,207.52939999999995,207.52939999999995,206.82,207.5368,0
2701,1735851660000,206.89,206.93,206.78,206.85,512.288,2025-01-03 02:31:00,207.52219999999997,207.52219999999997,206.89,207.52939999999995,0
2702,1735851720000,206.85,206.88,206.66,206.66,449.453,2025-01-03 02:32:00,207.51059999999998,207.51059999999998,206.85,207.52219999999997,0
2703,1735851780000,206.65,206.78,206.64,206.64,579.628,2025-01-03 02:33:00,207.49779999999996,207.49779999999996,206.66,207.51059999999998,0
2704,1735851840000,206.65,206.76,206.61,206.72,365.567,2025-01-03 02:34:00,207.48619999999994,207.48619999999994,206.64,207.49779999999996,0
2705,1735851900000,206.73,206.73,206.38,206.46,2281.548,2025-01-03 02:35:00,207.46979999999994,207.46979999999994,206.72,207.48619999999994,0
2706,1735851960000,206.45,206.58,206.36,206.58,674.515,2025-01-03 02:36:00,207.45519999999993,207.45519999999993,206.46,207.46979999999994,0
2707,1735852020000,206.58,206.58,206.26,206.31,1421.177,2025-01-03 02:37:00,207.43459999999996,207.43459999999996,206.58,207.45519999999993,0
2708,1735852080000,206.32,206.37,206.2,206.37,448.844,2025-01-03 02:38:00,207.40619999999998,207.40619999999998,206.31,207.43459999999996,0
2709,1735852140000,206.38,206.55,206.37,206.47,1002.941,2025-01-03 02:39:00,207.3806,207.3806,206.37,207.40619999999998,0
2710,1735852200000,206.48,206.58,206.36,206.42,710.855,2025-01-03 02:40:00,207.35219999999998,207.35219999999998,206.47,207.3806,0
2711,1735852260000,206.43,206.46,206.21,206.45,7517.116,2025-01-03 02:41:00,207.324,207.324,206.42,207.35219999999998,0
2712,1735852320000,206.45,206.77,206.44,206.74,3114.968,2025-01-03 02:42:00,207.3006,207.3006,206.45,207.324,0
2713,1735852380000,206.75,206.93,206.57,206.58,3838.135,2025-01-03 02:43:00,207.27620000000002,207.27620000000002,206.74,207.3006,0
2714,1735852440000,206.58,206.58,206.45,206.54,695.486,2025-01-03 02:44:00,207.24940000000007,207.24940000000007,206.58,207.27620000000002,0
2715,1735852500000,206.54,206.59,206.45,206.46,1928.424,2025-01-03 02:45:00,207.22080000000005,207.22080000000005,206.54,207.24940000000007,0
2716,1735852560000,206.45,206.67,206.45,206.61,430.786,2025-01-03 02:46:00,207.19480000000007,207.19480000000007,206.46,207.22080000000005,0
2717,1735852620000,206.61,206.64,206.55,206.64,390.411,2025-01-03 02:47:00,207.17040000000006,207.17040000000006,206.61,207.19480000000007,0
2718,1735852680000,206.64,206.88,206.54,206.88,698.462,2025-01-03 02:48:00,207.15020000000004,207.15020000000004,206.64,207.17040000000006,0
2719,1735852740000,206.88,207.13,206.84,206.84,1106.174,2025-01-03 02:49:00,207.13200000000003,207.13200000000003,206.88,207.15020000000004,0
2720,1735852800000,206.84,206.87,206.67,206.69,728.995,2025-01-03 02:50:00,207.11160000000004,207.11160000000004,206.84,207.13200000000003,0
2721,1735852860000,206.68,206.69,206.37,206.43,1690.059,2025-01-03 02:51:00,207.08040000000005,207.08040000000005,206.69,207.11160000000004,0
2722,1735852920000,206.42,206.47,206.29,206.32,391.325,2025-01-03 02:52:00,207.04920000000004,207.04920000000004,206.43,207.08040000000005,0
2723,1735852980000,206.33,206.41,206.26,206.33,640.865,2025-01-03 02:53:00,207.01820000000004,207.01820000000004,206.32,207.04920000000004,0
2724,1735853040000,206.34,206.39,206.26,206.27,568.634,2025-01-03 02:54:00,206.9856,206.9856,206.33,207.01820000000004,0
2725,1735853100000,206.26,206.31,206.18,206.3,739.836,2025-01-03 02:55:00,206.9588,206.9588,206.27,206.9856,0
2726,1735853160000,206.3,206.39,206.3,206.39,431.078,2025-01-03 02:56:00,206.937,206.937,206.3,206.9588,0
2727,1735853220000,206.38,206.55,206.36,206.55,1050.744,2025-01-03 02:57:00,206.92079999999999,206.92079999999999,206.39,206.937,0
2728,1735853280000,206.54,206.55,206.45,206.52,333.316,2025-01-03 02:58:00,206.90380000000002,206.90380000000002,206.55,206.92079999999999,0
2729,1735853340000,206.53,206.59,206.53,206.55,365.922,2025-01-03 02:59:00,206.8892,206.8892,206.52,206.90380000000002,0
2730,1735853400000,206.55,206.55,206.43,206.43,699.043,2025-01-03 03:00:00,206.86520000000002,206.86520000000002,206.55,206.8892,0
2731,1735853460000,206.42,206.43,206.26,206.27,362.762,2025-01-03 03:01:00,206.83859999999996,206.83859999999996,206.43,206.86520000000002,0
2732,1735853520000,206.27,206.27,206.07,206.13,666.056,2025-01-03 03:02:00,206.80639999999997,206.80639999999997,206.27,206.83859999999996,0
2733,1735853580000,206.13,206.13,205.95,206.02,1138.21,2025-01-03 03:03:00,206.77559999999997,206.77559999999997,206.13,206.80639999999997,0
2734,1735853640000,206.02,206.06,205.97,205.98,300.489,2025-01-03 03:04:00,206.74539999999993,206.74539999999993,206.02,206.77559999999997,0
2735,1735853700000,205.98,206.0,205.89,205.99,818.408,2025-01-03 03:05:00,206.71439999999996,206.71439999999996,205.98,206.74539999999993,0
2736,1735853760000,205.99,206.29,205.99,206.1,841.924,2025-01-03 03:06:00,206.68439999999998,206.68439999999998,205.99,206.71439999999996,0
2737,1735853820000,206.1,206.17,206.08,206.17,440.706,2025-01-03 03:07:00,206.655,206.655,206.1,206.68439999999998,0
2738,1735853880000,206.17,206.17,205.96,206.04,2884.566,2025-01-03 03:08:00,206.6234,206.6234,206.17,206.655,0
2739,1735853940000,206.04,206.18,205.95,206.06,4938.677,2025-01-03 03:09:00,206.59120000000001,206.59120000000001,206.04,206.6234,0
2740,1735854000000,206.05,206.14,205.81,205.83,1520.42,2025-01-03 03:10:00,206.55540000000002,206.55540000000002,206.06,206.59120000000001,0
2741,1735854060000,205.83,205.87,205.81,205.87,711.925,2025-01-03 03:11:00,206.52100000000002,206.52100000000002,205.83,206.55540000000002,0
2742,1735854120000,205.87,205.87,205.64,205.65,1340.557,2025-01-03 03:12:00,206.48700000000005,206.48700000000005,205.87,206.52100000000002,0
2743,1735854180000,205.65,205.77,205.58,205.6,2547.211,2025-01-03 03:13:00,206.45200000000006,206.45200000000006,205.65,206.48700000000005,0
2744,1735854240000,205.6,205.64,205.44,205.6,1450.05,2025-01-03 03:14:00,206.42020000000008,206.42020000000008,205.6,206.45200000000006,0
2745,1735854300000,205.59,205.65,205.53,205.59,1324.824,2025-01-03 03:15:00,206.39040000000008,206.39040000000008,205.6,206.42020000000008,0
2746,1735854360000,205.59,205.66,205.56,205.59,455.057,2025-01-03 03:16:00,206.36280000000005,206.36280000000005,205.59,206.39040000000008,0
2747,1735854420000,205.6,205.99,205.6,205.96,3147.126,2025-01-03 03:17:00,206.34100000000007,206.34100000000007,205.59,206.36280000000005,0
2748,1735854480000,205.96,205.96,205.85,205.91,162.609,2025-01-03 03:18:00,206.32140000000004,206.32140000000004,205.96,206.34100000000007,0
2749,1735854540000,205.9,206.03,205.88,206.01,380.633,2025-01-03 03:19:00,206.30520000000004,206.30520000000004,205.91,206.32140000000004,0
2750,1735854600000,206.0,206.01,205.88,205.89,458.254,2025-01-03 03:20:00,206.28520000000003,206.28520000000003,206.01,206.30520000000004,0
2751,1735854660000,205.89,206.01,205.82,205.98,1121.088,2025-01-03 03:21:00,206.26780000000002,206.26780000000002,205.89,206.28520000000003,0
2752,1735854720000,205.99,206.03,205.9,206.0,739.456,2025-01-03 03:22:00,206.25460000000004,206.25460000000004,205.98,206.26780000000002,0
2753,1735854780000,206.0,206.25,205.99,206.23,1187.364,2025-01-03 03:23:00,206.24640000000002,206.24640000000002,206.0,206.25460000000004,0
2754,1735854840000,206.24,206.42,206.24,206.3,546.248,2025-01-03 03:24:00,206.238,206.238,206.23,206.24640000000002,1
2755,1735854900000,206.3,206.45,206.3,206.31,520.412,2025-01-03 03:25:00,206.235,206.235,206.3,206.238,0
2756,1735854960000,206.31,206.35,206.28,206.29,269.643,2025-01-03 03:26:00,206.2292,206.2292,206.31,206.235,0
2757,1735855020000,206.29,206.37,206.25,206.37,714.92,2025-01-03 03:27:00,206.2304,206.2304,206.29,206.2292,0
2758,1735855080000,206.37,206.57,206.29,206.55,1192.067,2025-01-03 03:28:00,206.234,206.234,206.37,206.2304,0
2759,1735855140000,206.55,206.56,206.48,206.54,609.764,2025-01-03 03:29:00,206.2354,206.2354,206.55,206.234,0
2760,1735855200000,206.53,206.54,206.39,206.39,398.828,2025-01-03 03:30:00,206.23480000000004,206.23480000000004,206.54,206.2354,0
2761,1735855260000,206.38,206.4,206.18,206.19,521.45,2025-01-03 03:31:00,206.22960000000006,206.22960000000006,206.39,206.23480000000004,0
2762,1735855320000,206.18,206.23,206.1,206.13,407.461,2025-01-03 03:32:00,206.21740000000003,206.21740000000003,206.19,206.22960000000006,0
2763,1735855380000,206.14,206.17,206.06,206.07,441.758,2025-01-03 03:33:00,206.2072,206.2072,206.13,206.21740000000003,0
2764,1735855440000,206.07,206.23,206.06,206.23,519.342,2025-01-03 03:34:00,206.20100000000002,206.20100000000002,206.07,206.2072,1
2765,1735855500000,206.23,206.23,206.16,206.2,506.72,2025-01-03 03:35:00,206.19580000000005,206.19580000000005,206.23,206.20100000000002,0
2766,1735855560000,206.2,206.28,206.14,206.28,464.089,2025-01-03 03:36:00,206.18920000000006,206.18920000000006,206.2,206.19580000000005,0
2767,1735855620000,206.29,206.43,206.28,206.43,618.144,2025-01-03 03:37:00,206.18500000000003,206.18500000000003,206.28,206.18920000000006,0
